IsStance,marker,sentence
,may,"It also concentrates on investment tactics that may generate additional social benefits, such as poverty alleviation and inclusive finance."
,may,"118 119 Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations AppendixESG Content Index of HKEX ESG Indicators Corresponding Section References E NVIRONMENT A1 EmissionsInformation on (a) the policies; and (b) compliance with relevant laws and regulations that have a significant impact on the issuer relating to air and greenhouse gas emissions, discharges into water and land, and generation of hazardous and non- hazardous wasteSustainable Development Business and Operations(Green Operation)P86-P88 A1. 1 The types of emissions and respective emissions data Appendix (Annual Key Performance) P98A1. 2 Direct (Scope 1) and energy indirect (Scope 2) greenhouse gas emissions (in tonnes) and, where appropriate, intensity (e. g. per unit of production volume, per facility) A1. 3 Total hazardous waste produced (in tonnes) and, where appropriate, intensity (e. g. per unit of production volume, per facility)Not applicable A1. 4 Total non-hazardous waste produced (in tonnes) and, where appropriate, intensity (e. g. per unit of production volume, per facility)Appendix (Annual Key Performance) A1. 5 Description of emissions target(s) set and steps taken to achieve themFeature on Responsibility (Green Finance for Sustainable Development)P38-P43 A1. 6 Description of how hazardous and non-hazardous wastes are handled, and a description of reduction target(s) set and steps taken to achieve themSustainable Development Business and Operations(Green Operation)P86-P87 A2 Use of ResourcesGeneral Disclosure Policies on the efficient use of resources, including energy, water and other raw materials A2. 1 Direct and or indirect energy consumption by type (e. g. electricity, gas or oil) in total (kWh in 000s) and intensity (e. g. per unit of production volume, per facility) Appendix (Annual Key Performance)P98 A2. 2 Water consumption in total and intensity (e. g. per unit of production volume, per facility) A2. 3 Description of energy use efficiency target(s) set and steps taken to achieve them Sustainable Business and Operations (Green Operation)P86-P87A2. 4 Description of whether there is any issue in sourcing water that is fit for purpose, water efficiency target(s) set and steps taken to achieve them A2. 5 Total packaging material used for finished products (in tonnes), and if applicable, with reference to per unit producedNot applicable A3 The Environment and Natural ResourcesGeneral Disclosure Policies on minimising the issuer s significant impacts on the environment and natural resourcesFeature on Responsibility (Green Finance for Sustainable Development) Sustainable Business and Operations(Green Operation)P38-P43 P86-P87 A3. 1 Description of the significant impacts of activities on the environment and natural resources and the actions taken to manage them A4 Climate ChangeGeneral Disclosure Policies on identification and mitigation of significant climate- related issues which have impacted, and those which may impact, the issuerSustainable Development Strategies and Management(Climate Change Strategies)P29 A4. 1 Policies on identification and mitigation of significant climate-related issues which have impacted, and those which may impact, the issuerESG Content Index of HKEX ESG Indicators Corresponding Section References SOCIETYB1 EmploymentGeneral Disclosure Information on (a) the policies; and (b) compliance with relevant laws and regulations that have a significant impact on the issuer relating to compensation and dismissal, recruitment and promotion, working hours, rest periods, equal opportunity, diversity, anti-discrimination, and other benefits and welfareSustainable Business and Operations(Development and Welfare of Employees and Agents)P79-P82 B1. 1 Total workforce by gender, employment type (for example, full- or part-time), age group and geographical region Appendix (Annual Key Performance)P99-P100 B1. 2 Employee turnover rate by gender, age group and geographical regionP101 B2 Health and SafetyGeneral Disclosure Information on (a) the policies; and (b) compliance with relevant laws and regulations that have a significant impact on the issuer relating to providing a safe working environment and protecting employees from occupational hazardsSustainable Business and Operations(Development and Welfare of Employees and Agents)P79-P82 B2. 1 Number and rate of work-related fatalities occurred in each of the past three years including the reporting yearAppendix (Annual Key Performance)P102 B2. 2 Lost days due to work injury B2. 3 Description of occupational health and safety measures adopted, and how they are implemented and monitoredSustainable Business and Operations(Development and Welfare of Employees and Agents)P82 B3 Development and TrainingGeneral Disclosure Policies on improving employees knowledge and skills for discharging duties at work."
,interests,"In addition, by establishing an efficient investor relationship management mechanism, it protects the interests of shareholders, formulates a reasonable dividend policy, and takes into account the interests of independent minority shareholders."
,interests,"Key employee stock ownership plan and long term service plan Since the key employee stock ownership plan and long term service plan took effect, the Group has been operating steadily with shareholders, with the Group and its employees sharing collective interests and risks."
,interests,"Additionally, the petition and whistleblowing management requires the special protection and confidentiality of petitioners, and protects the legitimate interests of the petitioners in case of retaliation."
,interests,"In 2020, Ping An E-Wallet launched offline financial anti-fraud public education activities in Xiangxi, Shanghai, Beijing, Hangzhou, and Shandong, aimed at protecting consumers rights and interests by strengthening financial security education, upgrading security defense system, and optimizing the customer service process."
,interests,"It respects the rights and interests of employees, and continues to improve their compensation and welfare guarantees while fostering a comfortable and pleasant working environment for them."
,interests,"Ping An abides by national laws and regulations and local government requirements, actively implements the parental leave system, and protects the legitimate rights and interests of employees."
,interests,"Moreover, Ping An provides well-developed and diversified channels for feedback, complaints, and reports, and has formulated the Whistle-blowing Management Procedure to protect employees freedom of expression and to protect their legitimate rights and interests (refer to Transparent Corporate Governance Section for more details)."
,interests,"In addition, Ping An provides communication channels for agents to express their opinions and demands, and protects the legitimate rights and interests of agents to express themselves freely."
,interests,"In terms of upgrading rights and interests, the platform has paved the way for the transformation of Ping An medical and health service products."
,interests,"The platform has a hierarchical management system for agents which digitizes, systematizes, and processes the level of rights and interests by matching rights to services, health management, life and travel, etc."
,interests,"Ping An focuses on its suppliers ESG performance in aspects of environmental protection, employee rights and interests, and risk management."
,interests,"Ping An puts emphasis on the training of our partners, including product quality, job skills, compliance management, employee rights and interests, etc., in order to improve the sustainable performance of suppliers."
,interests,"Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations Appendix Financial Literacy Improvement Plan Guides Consumers to Use Financial Services Ping An has integrated consumer rights and interests protection into its corporate governance, and conducted consumer education activities in different ways, including online and offline events, to guide consumers to use financial services correctly, protect their own rights and interests, and establish rational consumption concepts."
,important,Ping An conducts continuous management monitoring of identified important ESG risks and the 251 risk management system.
,important,"Reinsurance is an important means for risk control of the Company and a signi cant part of the business strategy, playing an irreplaceable role in risk transfer, steady operation, technology improvement, and underwriting capacity expansion."
,important,Ping An conducts stewardship among the Group s important strategic investees and companies highly relevant to the Group s ESG strategy.
,important,"Best practices play an important role in improving sales performance, improving work efficiency, controlling costs, etc., and achieved the project s anticipated goal of transforming experience sharing into value output."
,good,"Furthermore, it also uses multi-channel communication methods and platforms to maintain good communication with investors and shareholders."
,good,"Ping An Property & Casualty Insurance paid an insurance amount of RMB 1, 723, 800 for 411 cases of accidents relating to the wild elephant herd, contributing to the establishment of a good environment for harmonious coexistence between humans and elephants."
,shall,"In the post-investment processes, Ping An follows the five ESG principles and insists that management and investment shall align with the interest of clients and beneficiaries in every investment activity."
,dedicated,ESG Ecosystem Co-building and Recognitions Ping An is dedicated to strengthening peer exchange and practicing sustainable development strategies together with domestic and global sustainable development initiatives to jointly build a sustainable ecosystem.
,dedicated,"A dedicated consumer rights hotline 4001666333 was launched, equipped with professional customer agent team in 24 7 service, and a quick response time in order to resolve consumer consultation and complaints with professional and efficient service."
,dedicated,"Up to the end of 2021, the dedicated consumer rights hotline got connected with 256, 000 visitors, averaging 1, 111 daily visitors, with a 99 connection rate."
,dedicated,"The core employee stock ownership plan and long-term service plan has coverd 89, 304 people Employee Development and WelfareDevelopment and Welfare of Employees and Agents eeing employees as the key asset, Ping An is dedicated to offering broad prospects and abundant resources for career development."
,should,"Life insurance, pension, and health insurance subsidiaries should also be actively developed and green personal insurance products or services for corporate or individual clients be promoted."
,should,"With full understanding and compliance with relevant regulations and systems, they should evaluate and review product policies, systems, business rules, fee pricing, terms of agreement, promotional texts, etc., and identify and point out relevant risks, avoiding product and service risks right at the source."
,should,"The content of externa promotional content should be reviewed so that they are legally qualified, ensuring responsible publicity."
,should,All sales staff should obtain legal qualifications and receive regular training.
,should,"Each subsidiaries professional company should establish a consumer complaint management system and provide consumers and other relevant parties with customer communication and feedback channels, such as website mobile customer service, email, and hotline."
,should,"Each subsidiaries professional company should clearly inform customers of the communication channels in product contracts, product introduction materials, and other similar materials."
,establish,"Ping An integrates technological innovation into risk control, uses innovative technology to establish a risk management system, and comprehensively manages the risks caused by ESG issues."
,establish,"At the same time, Ping An retained the supporting measures for Project Hope, using the platform to establish connections with local institutions and rural schools and offer a set of supporting measures in terms of hardware, software, teachers, and students for future development of the next generation in rural areas."
,establish,"These plans strongly guarantee further improvement in the Group s governance structure, establish better long-term incentives and restrictions, and promote long, sustainable, and healthy development."
,establish,"Each subsidiaries professional company should establish a consumer complaint management system and provide consumers and other relevant parties with customer communication and feedback channels, such as website mobile customer service, email, and hotline."
,establish,"Internally, it strengthened the culture and concept of fair and honest consumer rights protection for all employees, established a daily consumer rights protection mechanism for the Group, held regular management exchange seminars to improve the management of consumer rights protection, and delivered online training courses on consumer rights protection to establish the correct concept of consumer rights protection."
,establish,"In addition, to encourage retention rates in core talents and to establish a sound and long-term incentive and restraint mechanism, Ping An has implemented a core employee stock ownership plan and long-term service plan, covering a total of 89, 304 people."
,establish,"Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations Appendix Financial Literacy Improvement Plan Guides Consumers to Use Financial Services Ping An has integrated consumer rights and interests protection into its corporate governance, and conducted consumer education activities in different ways, including online and offline events, to guide consumers to use financial services correctly, protect their own rights and interests, and establish rational consumption concepts."
,aim,"In an innovative mode of cooperation between the police and enterprises, these campaigns aim to enhance the public s knowledge of financial anti-fraud and awareness of consumer protection by establishing a public welfare science column online and holding offline activities in the community, which also helps police department in building a clear cyberspace."
,could,"Since then, volunteers could be found everywhere all over China."
,understand,Senior staffs are able to understand senior customers demands in a timely manner and handle cases quickly according to the customers needs.
,understand,"Speci cally we Interviewed relevant sta responsible for providing the underlying data for the selected information, to understand the procedure of identifying stakeholders and material issues, including relevant internal control procedures."
,understand,Reviewed data and supporting documents to understand the coverage of those identi ed material issues and how it is implemented at a corporate level.
,understand,"120 121 Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations AppendixSASB Sustainability Accounting Standards Index Included Insurance Commercial Banks Asset Management & Custody Activities) ESG Indicators Corresponding Section References SOCIETYB6 Product ResponsibilityGeneral Disclosure Information on (a) the policies; and (b) compliance with relevant laws and regulations that have a significant impact on the issuer relating to health and safety, advertising, labelling and privacy matters relating to products and services provided and methods of redressSustainable business and operating (Responsible of product customer protection)P72-P73 B6. 1 Percentage of total products sold or shipped subject to recalls for safety and health reasonsNot applicable B6. 2 Number of products and service related complaints received and how they are dealt withSustainable Business and Operations(Product Liability and Customer Protection)P72-P77 B6. 3 Description of practices relating to observing and protecting intellectual property rightsSustainable Business and Operations(Transparent Corporate Governance)P61 B6. 4 Description of quality assurance process and recall proceduresNot applicable B6. 5 Description of consumer data protection and privacy policies, and how they are implemented and monitoredSustainable Business and Operations(Information Security and AI Governance)P77-P78 B7 Anti- corruptionGeneral Disclosure Information on (a) the policies; and (b) compliance with relevant laws and regulations that have a significant impact on the issuer relating to bribery, extortion, fraud and money launderingSustainable Business and Operations(Transparent Corporate Governance)P59-P61 B7. 1 Number of concluded legal cases regarding corrupt practices brought against the issuer or its employees during the reporting period and the outcomes of the casesRefer to China Judgements Online B7. 2 Description of preventive measures and whistle- blowing procedures, and how they are implemented and monitoredSustainable Business and Operations(Transparent Corporate Governance)P60 B7. 3 Description of anti-corruption training provided to directors and staffAppendix (Annual Key Performance)P97 B8 Community InvestmentGeneral Disclosure Policies on community engagement to understand the needs of the communities where the issuer operates and to ensure its activities take into consideration the communities interestsSustainable Business and Operations( Community Impact), Feature on Sustainability (Focusing on Rural Revitalization, Boosting Common Proseperity)P89-P93 B8. 1 Focus areas of contribution (e. g. education, environmental concerns, labour needs, health, culture, sport) P89-P93 P44-P53 B8. 2 Resources contributed (e. g. money or time) to the focus areaCode Accounting Metric Corresponding Section References FN-IN-270a."
,fundamental,"The Program identified 180 primary and secondary schools as pilot schools, and gave a donation of RMB 10 million to carry out activities related to children s fundamental growth, coordination and caring, sound personality cultivation, psychological health and rehabilitation, etc."
,positive,Ping An hopes that every investment decision can create positive environmental and social impact.
,positive,"Ping An makes full use of shareholders positive influence by way of ESG communication and guidance and responsible post-investment management, urges the investees to improve their ESG performance, and offers practicable suggestions based on their conditions so as to guide their further development in a healthy manner."
,positive,"Male ( ) 99. 73 Female ( ) 99. 33 By Level Executive management & Senior managers ( )94. 82 Middle-rank ( ) 99 Junior Staff ( ) 99. 62 Average hours of face-to-face and online trainings per employee (hours) 28. 54 33. 19 11. 94 By Gender Male (hours) 26. 39 Female (hours) 30. 81 By Level Executive managers & Senior managers (hours) 37. 89 Middle-rank managers (hours) 36. 59 Junior Staff(hours) 27. 72 Employee Trainings Employee Health and Safety Indicator 2021 Number of work-related fatalities (person) 5 Rate of work-related fatalities ( ) 0. 001 Number of lost days due to work related injuries (days) 755 Customer Service Customer Service Performance Table Indicator Company 2021 2020 2019 NPS ( )Ping An Life 43 41 38 Ping An Health 51 49 47 Ping An Annuity 61 69 68 Ping An Securities 47 38 29 Ping An Bank Credit Card 43 40 32 Number of insurance claims (million)Ping An Life, Ping An Health, Ping An Annuity, Ping An Property & Casualty46. 47 Average daily positive feedback rate ( )Ping An Good Doctor 92 Information Security and AI Governance Indicator 2021 Number of information leaks or other network security incidents 0 Information security evaluation score (point) 92. 74 Average per-capita hours of information security trainings for employees hours 4 Coverage rate of customers privacy policy informed ( ) 100 Coverage rate of data control services provided to customers (including personal data access, correction, deletion etc.) ( )100 Coverage rate of the access to privacy information authorized by customers ( ) 100 Coverage rate of customers' access to information disclosure policies ( ) 100 Information security policies and frequency of system audits (IT audit frequency) (times year) 1 Coverage rate of information security trainings for employees ( ) 100 (Methodology of Statistics of 2021 Ping An Annuity has been improved based on structure of clientele)"
,patent,"Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations Appendix 14 15 Annual Performance Review Cumulative funding for poverty alleviation and industrial revitalization 41. 85 in RMB billionNumber of volunteers from Ping An Employees and Agents 555 Thousand Number of Micro and Small Customers under OneConnect Financial Services 2, 480 ThousandNumber of Citizens served by Smart City Business 140 in RMB million Average score of supplier assessment (100-point scale) 71. 68 Points Number of Customers under Inclusive Financial Services 809. 1 Thousand Number of Companies served by Smart City Business 1. 74 Household in million Inclusive Finance Loan Balance 382. 16 in RMB billionGreen Credit Balance 72. 97 in RMB billion Responsible Investment and Financing 1. 22 in RMB trillion Sustainable Insurance Sum Insured 532. 06 in RMB trillionSustainable Insurance Premium 521. 79 in RMB billion Social Sustainable Insurance Responsible Investment Total assets 10, 142, 026 in RMB millionTotal income 1, 180, 444 in RMB million Operating profit 168, 479 in RMB millionCoverage rate of anti-corruption education 100 Number of anti-corruption trainings 3, 445 Times Coverage rate of information security training 100 Cumulative number of patent applications 38 Thousand Annual electricity consumption 616, 843, 295 KWhAnnual water consumption 5, 088, 733 Tons Total GHG emissions 428, 994. 85 tCO2eTotal solid waste 210, 773 Tons Total number of employees 356 ThousandTotal number of agents 613 Thousand Average hours of face-to-face and online training per employee 28. 54 Hours Total employee compensation 61, 209 in RMB million Total corporate annuity payments for the year 1in RMB billion Number of Employees benefited from Long-term Service Plan 89, 304 persons Employee Environmental Operating"
,patent,"106 107 Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations Appendix Patent and R&D Responsible Investment and Responsible Banking PerformanceIndicator 2021 Total number of annual patent applications (item) 7, 008 Cumulative number of patent applications (item) 38, 420 Responsible Investment and Responsible Banking Performance (as of December 31, 2021) Sustainable Insurance Sustainable Insurance Status (as of December 31, 2020) Indicator Environment(1) Society(2) Inclusive(3) Insurance premium (in RMB million) 44, 569 453, 813. 23, 403 Sum insured amount (in RMB million) 40, 160, 077 478, 323, 675 13, 582, 444 Insurance product details (Types) 41 1, 409 853 Number of insurance policies 11, 322, 040 188, 577, 123 43, 761, 186Patent and R&D Performance (in RMB million) Total Responsible Investment and Financing ( 1 ) 1, 219, 906 Green Investment and Financing ( 2 ) 224, 580 Equity 67, 259 Bond 89, 801 Financial Products 67, 520 Inclusive Investment and Financing ( 3 ) 68, 467 Equity 331 Bond 11, 506 Financial Products 56, 630 Social Investment and Financing ( 4 ) 926, 859 Equity 193, 582 Bond 300, 667 Financial Products 432, 610(in RMB million) Total Responsible Banking 491, 384 Green Banking 89, 813 Green loans 84, 613 Green bonds 5, 200 Inclusive Banking 400, 022 Inclusive loans 382, 159 Other Inclusive Financing 17, 863 Social Banking 1, 549 (1) The scope of responsible investment and financing covers all financial products for which the Group (except banking) is the funding party and issuer."
,must,"Product development In the development process, each subsidiary professional company must comply with and protect the basic rights of consumers, such as the right to property security, the right to information, and the right to independent choice."
,must,All documents involved in the development process must be approved and confirmed by the corresponding department.
,clear,"Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations AppendixPing An s overall ESG work plan is aimed at continuously improving the management of ESG issues and risks by developing clear management objectives, responsibilities and appraisal mechanisms."
,clear,Proactive engagement and communication communicate with key carbon emission clients to make it clear that financial support needs to be linked to their transition path and goals.
,clear,"After 30 years of practice, Ping An has formed a clear board positioning, a professional board composition, a standardized operating process, and a board culture focused on value creation, ensuring the Group s long-term, stable and rapid development."
,clear,"In an innovative mode of cooperation between the police and enterprises, these campaigns aim to enhance the public s knowledge of financial anti-fraud and awareness of consumer protection by establishing a public welfare science column online and holding offline activities in the community, which also helps police department in building a clear cyberspace."
,convenient,"Ping An underwrote rural revitalization bonds, and jointly issued the first rural revitalization debit card with China UnionPay to make safer, more convenient, and more efficient financial services benefit the majority of rural residents."
,convenient,"Through the application of cutting-edge technology, Ping An continues to improve its service quality and efficiency, offering more assured and convenient services to clients."
,convenient,"In the 2021 Shanxi heavy downpour, Ping An Property & Casualty Insurance launched seven emergency service measures, including multi-channel real-time warning, multi-channel convenient services, on-site emergency response networks, temporary resettlement sites, opening green channels for claims, rescue and quick repairment, and timely compensation prepayment, fully protecting the safety of customers lives and property."
,convenient,"Stores are equipped with comfortable seats, water dispensers, medical boxes, and other convenient facilities."
,convenient,"It simplifies the claims processing process, and provides convenient and efficient service for customers, with the fastest payment record for car insurance in only 70 seconds."
,convenient,Ping An developed the HR-X platform for mobile applications to provide employees with a series of convenient services.
,convenient,"The iShenzhen digital citizen product system was developed, featuring a one- stop simplified administrative service, a one-code convenient city access, and a one-data empowered application."
,necessary,"Under this goal, it is necessary for Ping An to focus on limiting coal mining projects with low efficiency and high emission and coal-burning power projects."
,necessary,"Emergency handling Based on principles of Risk of Mass Complaints Management Approach and the principles of Unified Leadership, Comprehensive Coordination; Integrated Management, Hierarchical Responsibility; Compartmentalization combined, Territorial based; Be prepared, Prevention first; Quick Response, Decisively handling, a leading group on mass complaints prevention and emergency management is established as a permanent part of Group, which conducts a mass complaints risk review and reports every six months, handling relevant issues according to the group s Significant Emergency Handling Guideline as necessary."
,necessary,We planned and performed our engagement to obtain all the information and evidence which we considered necessary to form conclusions.
,possible,"At the same time, Ping An will closely follow relevant laws, regulations, and guiding opinions on carbon neutrality from the national government and regulators under the 14th Five-Year Plan, put forward detailed risk analysis and investment plans for industries with high pollution and high carbon emissions, and develop divestment or exit plans as soon as possible."
,critical,"in RMB billionPing An s green investment and financing totalled 89. 81 in RMB billionThe total scale of green banking reached 44. 57 in RMB millionPing An s environmental insurance premium reached Integrated financial service empowering construction of Crane Beach Hydropower Station As a major program of West-to-East Power Transmission Project, the Crane Beach Hydropower Station is a critical part of the Clean Energy Corridor of the Yangtze River, with a total installed capacity of 16 million kilowatts."
,critical,"Social insurances include liability insurance (covering workplace safety insurance and food safety insurance), medical insurance, and critical illness insurance."
,critical,"Social insurance includes liability insurance (such as production safety insurance, food safety insurance etc.), medical insurance, critical illness insurance etc."
,critical,"Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations AppendixGRI Indicator CategoryIndicator Name of the Indicator Corresponding Section References GRI 102 102-33 Communicating critical concernsSustainable Development Strategies and Management(ESG Management System)P20 GRI 102 102-34Nature and total number of critical concerns GRI 102 102-35 Remuneration policies Sustainable Business and Operations(Transparent Corporate Governance), Refer to the section Directors, Supervisors, Senior Management and Employees in the annual reportP58 GRI 102 102-36Process for determining remunerationRefer to the section Directors, Supervisors, Senior Management and Employees in the annual report GRI 102 102-40 List of stakeholder groups Sustainable Development Strategies and Management(Analysis of Stakeholders and Core Topics)P19GRI 102 102-42Identifying and selecting stakeholders GRI 102 102-43Approach to stakeholder engagement GRI 102 102-44 Key topics and concerns raisedSustainable Development Strategies and Management(Analysis of Stakeholders and Core Topics)P20 GRI 102 102-45Entities included in the consolidated financial statements Open(About This Report) P6 GRI 102 102-46Defining report content and topic boundaries GRI 102 102-47 List of material topicsSustainable Development Strategies and Management(Analysis of Stakeholders and Core Topics)P20 GRI 102 102-48 Restatements of information Open(About This Report) P6GRI 102 102-49 Changes in reporting GRI 102 102-50 Reporting period GRI 102 102-51 Date of most recent report GRI 102 102-52 Reporting cycleGRI Standards Index GRI Standards Index GRI Indicator CategoryIndicator Name of the Indicator Corresponding Section References GRI 102 102-53Contact point for questions regarding the report Open(About This Report)P6 GRI 102 102-54Claims of reporting in accordance with the GRI StandardsP112 GRI 102 102-55 GRI Content Index Appendix (Indicators Indexes) P112-P117 GRI 102 102-56 External assuranceAppendix (Independent Third- Party Assurance Report)P110-P111 GRI 103 103-1Explanation of the material topic and its boundarySustainable Development Strategies and Management(Analysis of Stakeholders and Core Topics)P20 GRI 103 103-2The management approach and its components Sustainable Development Strategies and Management(ESG Management System)P22-P29 GRI 103 103-3Evaluation of the management approach GRI 201 201-1Direct economic value generated and distributedOpen(Annual Awards and Recognition)P14-P15 GRI 201 201-2Financial implications and other risks and opportunities due to climate changeSustainable Development Strategies and Management(Climate Change Strategies)P29 GRI 201 201-3Defined benefit plan obligations and other retirement plansSustainable Business and Operations (Development and Welfare of Employees and Agents)P58 GRI 202 202-1Ratios of standard entry level wage by gender compared to local minimum wageAppendix (Annual Key Performance)P101 GRI 203 203-1Infrastructure investments and services supportedSustainable Business and Operations (Responsible Investing) Feature on ResponsibilityP66-P67 P44-P53 GRI 203 203-2Significant indirect economic impactsSustainable Business and Operations (Responsible Investing; Stainable Insurance) Feature on ResponsibilityP66-P67 P71 P44-P53 GRI 205 205-1Operations assessed for risks related to corruption Sustainable Business and Operations (Transparent Corporate Governance), Appendix (Annual Key Performance)P59-P60 P97 GRI 205 205-2Communication and training about anti-corruption policies and procedures"
,clearly,"Employee Business Code of Conduct Adhering to the principle of Regulation 1 to ensure compliance and robust operation, Ping An clearly put forward the programmatic code of conduct Five Norms and Prohibitive Norms for the Group s employees, emphasizing the requirements of Compliance Line and Red Line of Conduct to prevent all kinds of violations, disciplinary risks, or cases."
,clearly,"Each subsidiaries professional company should clearly inform customers of the communication channels in product contracts, product introduction materials, and other similar materials."
,clearly,"This document clearly specifies six major aspects responsibilities and functions of each department, production authority of each department, classification of marketing aids, owner s responsibility and approval mechanism of marketing aids, organization and registration of marketing aids, and the handling of violations."
,appropriate,"The Board of Directors is also responsible for determining the objectives in respect of sustainability performance and reporting, including identi cation of stakeholders and material issues that are relevant to these stakeholders; establishing and maintaining appropriate performance management and internal control systems from which the reported performance information is derived; and maintaining adequate records."
,appropriate,"Procedures, Scopes and Limitations of Our Work Our procedures performed included interviewing with PING AN's personnel responsible for collecting, compiling and reporting the information, analyzing the information obtained, and other procedures relevant to the collection of the appropriate evidences."
,appropriate,"118 119 Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations AppendixESG Content Index of HKEX ESG Indicators Corresponding Section References E NVIRONMENT A1 EmissionsInformation on (a) the policies; and (b) compliance with relevant laws and regulations that have a significant impact on the issuer relating to air and greenhouse gas emissions, discharges into water and land, and generation of hazardous and non- hazardous wasteSustainable Development Business and Operations(Green Operation)P86-P88 A1. 1 The types of emissions and respective emissions data Appendix (Annual Key Performance) P98A1. 2 Direct (Scope 1) and energy indirect (Scope 2) greenhouse gas emissions (in tonnes) and, where appropriate, intensity (e. g. per unit of production volume, per facility) A1. 3 Total hazardous waste produced (in tonnes) and, where appropriate, intensity (e. g. per unit of production volume, per facility)Not applicable A1. 4 Total non-hazardous waste produced (in tonnes) and, where appropriate, intensity (e. g. per unit of production volume, per facility)Appendix (Annual Key Performance) A1. 5 Description of emissions target(s) set and steps taken to achieve themFeature on Responsibility (Green Finance for Sustainable Development)P38-P43 A1. 6 Description of how hazardous and non-hazardous wastes are handled, and a description of reduction target(s) set and steps taken to achieve themSustainable Development Business and Operations(Green Operation)P86-P87 A2 Use of ResourcesGeneral Disclosure Policies on the efficient use of resources, including energy, water and other raw materials A2. 1 Direct and or indirect energy consumption by type (e. g. electricity, gas or oil) in total (kWh in 000s) and intensity (e. g. per unit of production volume, per facility) Appendix (Annual Key Performance)P98 A2. 2 Water consumption in total and intensity (e. g. per unit of production volume, per facility) A2. 3 Description of energy use efficiency target(s) set and steps taken to achieve them Sustainable Business and Operations (Green Operation)P86-P87A2. 4 Description of whether there is any issue in sourcing water that is fit for purpose, water efficiency target(s) set and steps taken to achieve them A2. 5 Total packaging material used for finished products (in tonnes), and if applicable, with reference to per unit producedNot applicable A3 The Environment and Natural ResourcesGeneral Disclosure Policies on minimising the issuer s significant impacts on the environment and natural resourcesFeature on Responsibility (Green Finance for Sustainable Development) Sustainable Business and Operations(Green Operation)P38-P43 P86-P87 A3. 1 Description of the significant impacts of activities on the environment and natural resources and the actions taken to manage them A4 Climate ChangeGeneral Disclosure Policies on identification and mitigation of significant climate- related issues which have impacted, and those which may impact, the issuerSustainable Development Strategies and Management(Climate Change Strategies)P29 A4. 1 Policies on identification and mitigation of significant climate-related issues which have impacted, and those which may impact, the issuerESG Content Index of HKEX ESG Indicators Corresponding Section References SOCIETYB1 EmploymentGeneral Disclosure Information on (a) the policies; and (b) compliance with relevant laws and regulations that have a significant impact on the issuer relating to compensation and dismissal, recruitment and promotion, working hours, rest periods, equal opportunity, diversity, anti-discrimination, and other benefits and welfareSustainable Business and Operations(Development and Welfare of Employees and Agents)P79-P82 B1. 1 Total workforce by gender, employment type (for example, full- or part-time), age group and geographical region Appendix (Annual Key Performance)P99-P100 B1. 2 Employee turnover rate by gender, age group and geographical regionP101 B2 Health and SafetyGeneral Disclosure Information on (a) the policies; and (b) compliance with relevant laws and regulations that have a significant impact on the issuer relating to providing a safe working environment and protecting employees from occupational hazardsSustainable Business and Operations(Development and Welfare of Employees and Agents)P79-P82 B2. 1 Number and rate of work-related fatalities occurred in each of the past three years including the reporting yearAppendix (Annual Key Performance)P102 B2. 2 Lost days due to work injury B2. 3 Description of occupational health and safety measures adopted, and how they are implemented and monitoredSustainable Business and Operations(Development and Welfare of Employees and Agents)P82 B3 Development and TrainingGeneral Disclosure Policies on improving employees knowledge and skills for discharging duties at work."
,sign,Ping An was the first company in mainland China to sign up for the UNEP FI Principles for Sustainable Insurance (PSI).
,sense,"Targeting the goal of improvement in administrative efficiency, business promotion, and benefaction to citizens, we leverage technology to empower the smart city construction covering 20 sectors, such as public administration, healthcare, and transportation to enhance the sense of happiness and achievement in citizens."
,sense,"In order to meet the career development needs of agents and enhance their sense of belonging and identity in the insurance industry, Ping An Life Insurance supports agents in training, rights protection, and business development, and continuously improves the service skills and professional level of agents."
,like,cnAn ordinary day at Ping An goes like this.
,easy,"Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations AppendixEmployee Welfare With the management mission of career plan, joyful work and easy life, Ping An offers commercial insurance, high-end medical health insurance, family health checkup package, and other benefits to guarantee that employees can realize their value in a highly satisfactory environment."
,strive,"In addition, Ping An continues to improve and deepen the training system, enrich curriculum and instructor resources, provide multi-dimensional training, provide all-round training for employees, and strive to achieve the goal of the best training is at Ping An."
