IsStance,marker,sentence
,knowledge,"Employees were invited to participate in fun activities focused on energy conservation and emissions reduction, including DIY graffiti, knowledge quizzes, plant care, and waste sorting."
,knowledge,"Through sharing relevant knowledge and organizing interesting activities, we continue to deepen their understanding of green practices and encourage application in work and daily life."
,knowledge,"HONOR systematically builds a one-stop privacy protection management platform, including a privacy security knowledge community, a privacy security tool library, and a privacy security digital operation platform to support efficient management and operation of privacy protection business."
,knowledge,"The HONOR Club provides a Safety and Privacy Protection section, regularly publishing privacy and anti-fraud knowledge."
,knowledge,"Besides, the personal knowledge base accumulated on the device is transferable, inheritable, and growable."
,knowledge,"HONOR visited one of the education centers, participated in a psycho-educational and botanical knowledge development course for the students and donated HONOR tablets."
,knowledge,"The donation will help integrate modern technology into local education to foster students awareness of independent learning through technology and sharing of technological knowledge, and to build their self-confidence and perseverance."
,knowledge,"This technology connects multiple large models, making full use of the breadth of knowledge of the public model, the professionalism of the vertical model, and the accuracy of the personal model, to provide users with a personalized and scientific exercise and health guideline."
,knowledge,"In addition, the competition provides students with opportunities to improve their knowledge and skills so that they can create the future together."
,knowledge,Become a leader Strategy SeminarsSpecialized training for business managers Empower middle and lower management professionalsAppear as rising stars & Become the best Development program for key positions Training for positions Training for professional skillsEnter the fast track of growth Professional improvement in a specific field Increase general knowledge Independent growth (online offline)180 days of comprehensive training Blend in with company culture Combination of training and practical work Guidance with a mentor99 Talent is the key to our long-term development.
,knowledge,"In addition to the training courses, we arrange mentors for our staff and encourage them to learn business knowledge and professional skills through learning platforms and activities such as HONOR Academy and HONOR TALK."
,knowledge,"We invited professional third-party agencies to conduct special EHS training, aiming to enhance the EHS awareness, knowledge, and skills of key personnel."
,knowledge,Such debate fully enhanced their knowledge and understanding of safety management.
,knowledge,"In addition, we regularly conduct empowerment training, covering areas such as CSR knowledge, auditing skills, product environmental protection knowledge, EHS laws and regulations, ompliance assessment, ISO28000 supply chain security management system, and QC080000 internal auditor training."
,knowledge,"In 2023, we completed the structural design of the compliance knowledge map, established and launched a compliance knowledge community, and conducted 13 compliance publicity activities for employees through the compliance official account to create a compliance learning atmosphere.. Training for compliance practitioners We also emphasize the training for management personnel who shoulder the responsibilities as role models at HONOR."
,may,"These measures place increasingly stringent requirements on the green transition of enterprises across the entire industry chain, including energy conservation, emission reduction, and restrictions on the use of plastics, which may lead to increased production and operational costs."
,may,"However, the transition to new technologies may increase the investment on R&D."
,may,"The frequency and intensity of extreme weather events such as heavy rain, flooding, hurricanes, etc., continue to increase, which may cause temporary disruptions to the operations of stores and factory production, leading to revenue losses."
,may,The privacy functions described in this chapter may vary depending on the product model and system version; Please refer to the specific product model for accurate information.
,may,"Once illegally shared or leaked, user privacy may be at risk."
,may,"Conversely, suppliers whose performance falls short may see a reduction in their purchase shares or business collaboration chances, or we may even decide to cease our partnership with them."
,interests,Impact on stakeholders Impact on HONORHigh High Low Data security & privacy protection Employees rights and interests protection Information accessibility Consumer services Responsible procurementof raw materials Response to climate change Sustainable supply chain Corporate governance Electronic waste recycling Occupational healthand security Diversity and inclusiveness Employee communication and engagement Community engagementand contribution Industrial cooperation and development Employee communication and participation Green operation Youth empowerment Product safety and quality Product R&D innovation Business ethics and complianceHONOR ESG Report 2023
,interests,"The policy outlines 5 principles (PFAST) of AI governance at HONOR Based on 5 principles of AI governance, HONOR has constructed an AI governance system architecture from data governance, model governance and service governance AI businesses should adhere to common human values and ethical principles, respect differences in users' religious beliefs and cultural traditions, and treat different social groups fairly, justly, and inclusively to prevent discrimination and bias Fairness and Justice Accountability AI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principles Security and Reliability AI businesses should operate in a robust, secure, and reliable manner, with necessary security measures to safeguard the security of user data and information services and be able to resist malicious attacksTransparency and ControlAI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principlesAccountability AI business should respect the legitimate rights and interests of users and others over data, take effective measures to control illegal and undesirable information in data, and strengthen the quality management of data training AI Data Governance AI business should establish a full-process model governance mechanism to improve model security and reliability by controlling models operation in introduction, training, optimization and online implementation AI Model Governance AI services should provide transparent and controllable services, turn on the service under users authorization, provide the user with a clear and unambiguous description of the service content, the basics of the algorithms and the personal data being processed, as well as provide a convenient method to exit and turn off the AI service AI Service GovernanceHONOR ESG Report 2023"
,interests,"HONOR encourages young people in different fields to give full play to their creative thinking, interests and expertise, in an effort to promote innovation development, social progress and cultural exchanges by means of technology and art."
,interests,"Adhered to equal and diversified employment policies, and protect the legal rights and interests of employment; Cared for female employees and provide multiple welfare measures to protect the legal rights and interests of female employment."
,important,11 Stakeholder Engagement and Communication Stakeholders expectations & our responseStakeholder engagement is an important part of our ESG promotion.
,important,Manufacturing is the most important stage in the product life cycle in terms of carbon emission.
,important,"We have integrated the notification of a number of features into the vibration of the watch, which can be felt by hearing-impaired users, so that important information is not missed."
,important,We also introduced screen flashing to ensure that important information is not missed.
,important,This breaks the physical distance limit of Bluetooth connectivity between devices and alleviates users fears of missing important information.
,important,"Therefore, HONOR and the Universidad del Valle de M xico (UVM), one of the top universities in Mexico and one of the most important universities in the entire Latin American region, conducted cooperation for the first time and launched a joint entrepreneurship scholarship to help students incubate their business ideas."
,good,"HONOR ESG Report 2023 05 Oct Participated in the 2023 Global Technology Conference, sharing HONOR s commitments and actions in terms of sustainable development and ESG Joined the UNGC s Forward Faster initiative and participated in the roundtable forum during UN Assistant Secretary-General s visit to China to discuss sustainable business development Green practice was selected as the excellent case in the Fourth Industrial Revolution and Digital Transformation - the Fourth Industrial Revolution Alliance Progress ReportDec Won the Collaboration Award of AmCham Shanghai 2023 CSR Awards Included in the Bloomberg Green ESG 50 Companies to Watch ListAug Participated in the UNGC 2023 Sustainable Development Conference in Mexico and gave a speech at the workshop on Impact Alliances for the SDGs The relevance of Business sustainability towards the future, elaborating on HONOR s practices in ESG aspects and HONOR s goal of achieving carbon neutral operations by 2045 Participated in the 2023 Shenzhen International Consumer Electronics Exhibition and delivered a speech, highlighting HONOR s dedication to bridging the digital divide by technology and building an intelligent world for everyone Participated in the second session of UNGC Climate Ambition Accelerator Program Sep Participated in the China International Fair for Trade in Services, and delivered a keynote speech on AI Empowerment for Sustainable Investment and Development in the AI and Sustainable Investment Forum, highlighting HONOR s commitment to open cooperation with global partners in building a AI ecosystem Participated in the World 5G Conference in Mexico and made a speech at the opening ceremony, and discussed environmental issues including marine plastic reduction and marine biodiversity with Mexican designers Our Tech for Good Exploring HONOR initiative held an information accessibility event at Taiyuan Store, themed Where There is Love, There are no Barriers HONOR s Tech for good project was included in the 2023 Fortune China Best Design List Obtained the first sustainability-linked loan issued by Industrial BankNov Participated in the Global Development Initiative Digital Cooperation Forum at the 2023 World Internet Conference Wuzhen Summit and delivered a keynote speech, sharing HONOR s innovative practices and development achievements Participated in the 2023 China Circular Economy Development Forum Held HONOR Talents Art Exhibition in MexicoAwarded the Excellent Cases of High-Quality Development of Green Finance in 2023 by the Shenzhen Green Finance Association"
,good,"This loan is focused our ESG strategies, specifically targeting green environmental protection and technology for good."
,good,"60 Tech for good - Support youth education and developmentAt the same time, HONOR has created the first tablet to be certified with minor protection according to national standards."
,good,"At the seminar on tech for good to drive high quality development, we discussed the relationship between technology and the good, how enterprises can contribute to the development of public welfare, and other topics related to the theme."
,good,"Implementing tech for good requires not only a broad sense of social responsibility to be fostered through policy support, but also upstream and downstream companies working together to improve user needs research, technology development and scenario-based application."
,good,"Liu Xiaojun, ESG Director of HONOR, shared the Company s tech for good case at the meeting."
,good,"To this end, we have carried out various activities, such as the Team Seeding Program that cultivates minds and unites teams, the HONOR Readers activity to read good books together, the HONOR Skipping activity, and the classic tug-of-war."
,good,"The CSR performance of suppliers is divided into four grades, which are excellent, good, qualified, and unqualified."
,good,"HONOR requires suppliers to comply with regulatory requirements, obtain emission permits and other necessary environmental permits, optimize the process to reduce pollutants, and maintain environmental facilities in good condition, to ensure that pollutants meet the emission standards."
,good,"With tech for good in mind, we are delving deeper into information accessibility and promoting the sound development of the field."
,dedicated,"Jan Launched the preparation of the first ESG report to improve transparency of the Company's ESG governance Mar Launched the Call Subtitles feature, enabling offline voice-to-text conversion to helping the hearing impaired answer calls Hosted the HONOR Talents Global Design Competition Art Exhibition with the United Nations Industrial Development Organization (UNIDO) Investment and Technology Promotion Office (ITPO) (Beijing, China) Participated in the Promoting the Digital Economy forum at the Boao Forum for Asia Annual Conference 2023 and delivered a speech to share HONOR s innovative achievements in promoting digital economic development and digital convergence May Participated in the Forum on Urban Biodiversity and Sustainable Development, sharing HONOR s ecological activities across the country Participated in the 2023 Technology Accessibility Development Conference and delivered a keynote speech on Warm Technology Our case study on information accessibility was included in the 2023 Case Compilation on Information Accessibility Conducted offline accessibility exchange under the theme of Tech for Good Exploring HONOR first in BeijingApr Released the first ESG report, committing to achieve carbon peak by 2030 and carbon neutrality in our own operations by 2045 Established a dedicated ESG Office to ensure the structured execution of ESG work at the organizational levelFeb Participated in the first session of United Nations Global Compact (UNGC) SDG Innovation Accelerator for Young Professionals Our green practice was included in the White Paper on Promoting Global Development Initiative to Accelerate the 2030 Agenda for Sustainable Development Corporate Carbon Neutrality Targets, Action and Global Collaboration issued by the UNGC in partnership with BCG Jun Participated in the Developing Circular Economy and Promoting Sustainable Development of Enterprises and Paulson Prize for Sustainability Exchange Participated in EcoVadis assessment and won the bronze medal Jul Participated in the main forum Openness, Inclusiveness, Collaboration and Sharing, and Promoting Practical Cooperation in Emerging Industries at the China-ASEAN Forum on Emerging Industries and delivered a speech, highlighting HONOR s commitment to giving back to society and improving ESG management with digital technology Participated in the 2023 World Conference on Artificial Intelligence and delivered a speech with the theme of End-side Platform-level AI, Creating Health and Fitness Solutions Tailored to YouHONOR ESG Report 2023 04"
,dedicated,"When energy consumption deviates abnormally, the system automatically sends information to the energy-saving manager to ensure timely follow-up of the anomalies by a dedicated person."
,should,"At the same time, HONOR believes that technology should be people-oriented."
,should,"The policy outlines 5 principles (PFAST) of AI governance at HONOR Based on 5 principles of AI governance, HONOR has constructed an AI governance system architecture from data governance, model governance and service governance AI businesses should adhere to common human values and ethical principles, respect differences in users' religious beliefs and cultural traditions, and treat different social groups fairly, justly, and inclusively to prevent discrimination and bias Fairness and Justice Accountability AI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principles Security and Reliability AI businesses should operate in a robust, secure, and reliable manner, with necessary security measures to safeguard the security of user data and information services and be able to resist malicious attacksTransparency and ControlAI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principlesAccountability AI business should respect the legitimate rights and interests of users and others over data, take effective measures to control illegal and undesirable information in data, and strengthen the quality management of data training AI Data Governance AI business should establish a full-process model governance mechanism to improve model security and reliability by controlling models operation in introduction, training, optimization and online implementation AI Model Governance AI services should provide transparent and controllable services, turn on the service under users authorization, provide the user with a clear and unambiguous description of the service content, the basics of the algorithms and the personal data being processed, as well as provide a convenient method to exit and turn off the AI service AI Service GovernanceHONOR ESG Report 2023"
,should,Both elderly and young users should be able to use digital products with ease.
,should,Access to accessibility features should be diversified.
,establish,"The policy outlines 5 principles (PFAST) of AI governance at HONOR Based on 5 principles of AI governance, HONOR has constructed an AI governance system architecture from data governance, model governance and service governance AI businesses should adhere to common human values and ethical principles, respect differences in users' religious beliefs and cultural traditions, and treat different social groups fairly, justly, and inclusively to prevent discrimination and bias Fairness and Justice Accountability AI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principles Security and Reliability AI businesses should operate in a robust, secure, and reliable manner, with necessary security measures to safeguard the security of user data and information services and be able to resist malicious attacksTransparency and ControlAI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principlesAccountability AI business should respect the legitimate rights and interests of users and others over data, take effective measures to control illegal and undesirable information in data, and strengthen the quality management of data training AI Data Governance AI business should establish a full-process model governance mechanism to improve model security and reliability by controlling models operation in introduction, training, optimization and online implementation AI Model Governance AI services should provide transparent and controllable services, turn on the service under users authorization, provide the user with a clear and unambiguous description of the service content, the basics of the algorithms and the personal data being processed, as well as provide a convenient method to exit and turn off the AI service AI Service GovernanceHONOR ESG Report 2023"
,establish,"The funds will be used to establish extensive cooperation with partners in the construction of eye care standards and evaluation system, eye health and biomedicine, advanced screen technology, and co-construction of scientific research and academic institutions, and to advance into the brand-new field of eye care research."
,establish,"Since 2022, we have invited over 100 suppliers annually to the HONOR Supply Chain Carbon Management Seminar to share our dual carbon management requirements and to encourage them to establish carbon reduction targets and take concrete actions."
,establish,"Under the leadership of industry leaders, CODE is setting out to establish digital ecosystems through cross-industry collaboration, thereby fostering seamless interaction between different operating systems."
,aim,"In these ways, we aim to lead by example in fulfilling our commitment to sustainable development and demonstrate our corporate responsibility."
,aim,"Our aim is to enable everyone in the industry chain to work decently, thereby improving the sustainable development in the supply chain."
,could,"Such functions could significantly reduce the likelihood that older users fall victim to SMS scams, fraudulent calls, and malicious Apps."
,could,"In the near future, these businesses could become a significant source of local jobs and bring greater financial stability to society."
,understand,"The HONOR phone(s) provides in-depth detection of privacy risks based on minimal permission granting, visualized permission usage and intelligent permission revocation to enable users to understand the privacy and security status of their phones in real time."
,understand,"Through the Parental Consent Form, HONOR clearly informs parents or guardians of the information required for HONOR to provide services to their children, so as to ensure that parents or guardians can understand HONOR's personal information processing activities and enable them to have intuitive and complete controls."
,understand,"As on-device AI learns and grows with user personal data and habits, it can understand user intent more deeply and bring more personalized services in complex scenarios."
,understand,"Specifically, in meetings, classes or other scenarios, one can record the speakers speech from the notes interface, and then convert it to text, making it easier for users to read and understand."
,understand,"Through scenario-based display, consumers can better understand and perceive HONOR s technological efforts for elderly-friendly products and information accessibility by experiencing Remote Caretaking, Call Subtitles, Select-to-Speak, Parent Mode and other features."
,understand,"On the sessions, we introduced our 4 root technologies, namely Magic Ring, Magic Live, TurboX, and Magic Guard, facilitating students to better understand the development of the technology industry."
,understand,"These courses enable more employees to understand leadership and enhance their leadership skills by learning from practical experience, and ultimately create more value with their elevated leadership."
,understand,"Suppliers are also required to analyze reasons of resignation to better understand employees' demands and expectations, thereby reducing employee turnover."
,understand,"In addition, we invite third-party professional agencies to conduct environmental assessments of suppliers to help them understand the impact of their operations on the environment and encourage them to set carbon reduction targets, conduct carbon inventories, save energy, and reduce emissions."
,fundamental,Anti-bribery and anti-corruption Respecting and protecting the business secrets of others is a fundamental business principle at HONOR.
,positive,"In 2023, HONNOR has no record of discharge misconduct, and was included in the positive examples for corporates during the ecological and environmental law enforcement in Shenzhen."
,positive,"In the HONOR TAI-U model, the horizontal axis represents the process of users using product services, and the vertical axis represents users' positive or negative experiences of trust and security in AI services."
,positive,"Through user research, industry common practices comparison, and governance rules decomposition, we have established a design principles checklist for trusted AI Impressiveness, including positive experiences, benchmark experiences, and negative experiences."
,positive,"This scheme provides references for work content segmentation and progress measurement in the product design phase, which enhances the matching between user mental models and interactive interfaces and is conducive to establishing a positive product service image."
,positive,"In 2023, the first competition called for original songs, which must have positive content and conform to mainstream aesthetics."
,positive,"In 2023, we urged local branches to conduct regular EHS seminars for employee representatives for positive EHS communication."
,patent,"Partners management HONOR places great emphasis on scientific research and innovation, and integrates patent management into the entire process of R&D, production and operation, viewing patent technology as a core competitive advantage."
,patent,"In addition to continuous improvement in key technologies such as photography, operation system optimization, privacy security protection, battery technology and communication technology, we also leverage our own patent technologies to maintain our brand quality and advantages."
,patent,"For example, the monthly average number of new patent applications by HONOR in China is more than 300, of which invention patents account for more than 90."
,must,"Enterprises must improve their management of carbon emissions data and disclosure capabilities, possibly leading to increased operational costs."
,must,"The policy outlines 5 principles (PFAST) of AI governance at HONOR Based on 5 principles of AI governance, HONOR has constructed an AI governance system architecture from data governance, model governance and service governance AI businesses should adhere to common human values and ethical principles, respect differences in users' religious beliefs and cultural traditions, and treat different social groups fairly, justly, and inclusively to prevent discrimination and bias Fairness and Justice Accountability AI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principles Security and Reliability AI businesses should operate in a robust, secure, and reliable manner, with necessary security measures to safeguard the security of user data and information services and be able to resist malicious attacksTransparency and ControlAI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principlesAccountability AI business should respect the legitimate rights and interests of users and others over data, take effective measures to control illegal and undesirable information in data, and strengthen the quality management of data training AI Data Governance AI business should establish a full-process model governance mechanism to improve model security and reliability by controlling models operation in introduction, training, optimization and online implementation AI Model Governance AI services should provide transparent and controllable services, turn on the service under users authorization, provide the user with a clear and unambiguous description of the service content, the basics of the algorithms and the personal data being processed, as well as provide a convenient method to exit and turn off the AI service AI Service GovernanceHONOR ESG Report 2023"
,must,"In 2023, the first competition called for original songs, which must have positive content and conform to mainstream aesthetics."
,must,"Suppliers must pass ISO14001 environmental management system and ISO45001 occupational health management system certification, and have no major negative events in labor, occupational health and safety, and environment in the past two years."
,clear,"Through comprehensive analysis and calculations, HONOR has established clear climate strategic goals to achieve carbon peak by 2030 and operational carbon neutrality by 2045, and has set specific milestones and specified four key pillars, namely green products, green operation, green manufacturing, and green partners."
,clear,"Users can decide to back up the data to the cloud as needed for cross-device data synchronization, with the option to clear cloud data at any time."
,clear,"Additionally, HONOR sets clear privacy and security requirements for ecosystem products, such as classifying and grading ecosystem products based on the product types and data sensitivity, requiring ecosystem products that process personal information to publish a privacy statement, conducting privacy security testing for ecosystem product access, and conducting privacy security reviews for the launch of ecosystem products."
,clear,"The policy outlines 5 principles (PFAST) of AI governance at HONOR Based on 5 principles of AI governance, HONOR has constructed an AI governance system architecture from data governance, model governance and service governance AI businesses should adhere to common human values and ethical principles, respect differences in users' religious beliefs and cultural traditions, and treat different social groups fairly, justly, and inclusively to prevent discrimination and bias Fairness and Justice Accountability AI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principles Security and Reliability AI businesses should operate in a robust, secure, and reliable manner, with necessary security measures to safeguard the security of user data and information services and be able to resist malicious attacksTransparency and ControlAI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principlesAccountability AI business should respect the legitimate rights and interests of users and others over data, take effective measures to control illegal and undesirable information in data, and strengthen the quality management of data training AI Data Governance AI business should establish a full-process model governance mechanism to improve model security and reliability by controlling models operation in introduction, training, optimization and online implementation AI Model Governance AI services should provide transparent and controllable services, turn on the service under users authorization, provide the user with a clear and unambiguous description of the service content, the basics of the algorithms and the personal data being processed, as well as provide a convenient method to exit and turn off the AI service AI Service GovernanceHONOR ESG Report 2023"
,clear,Dark Mode provides a clear displayHONOR ESG Report 2023 The magnification gesture allows users to adjust the screen by quickly zooming in on screen content when they cannot see clearly.
,convenient,"The policy outlines 5 principles (PFAST) of AI governance at HONOR Based on 5 principles of AI governance, HONOR has constructed an AI governance system architecture from data governance, model governance and service governance AI businesses should adhere to common human values and ethical principles, respect differences in users' religious beliefs and cultural traditions, and treat different social groups fairly, justly, and inclusively to prevent discrimination and bias Fairness and Justice Accountability AI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principles Security and Reliability AI businesses should operate in a robust, secure, and reliable manner, with necessary security measures to safeguard the security of user data and information services and be able to resist malicious attacksTransparency and ControlAI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principlesAccountability AI business should respect the legitimate rights and interests of users and others over data, take effective measures to control illegal and undesirable information in data, and strengthen the quality management of data training AI Data Governance AI business should establish a full-process model governance mechanism to improve model security and reliability by controlling models operation in introduction, training, optimization and online implementation AI Model Governance AI services should provide transparent and controllable services, turn on the service under users authorization, provide the user with a clear and unambiguous description of the service content, the basics of the algorithms and the personal data being processed, as well as provide a convenient method to exit and turn off the AI service AI Service GovernanceHONOR ESG Report 2023"
,convenient,"AI Voice provides a more convenient voice interaction service to over 50 of HONOR users in various scenarios, such as taking pictures and answering calls."
,convenient,"For employees with physical disabilities, we provide a barrier-free office environment for them and assist in applying for allowances to make their lives more convenient."
,note,Notes HONOR has launched a new note-taking feature on mobile phones and tablets.
,necessary,"Risk assessment Integrate climate risks into our risk management system, develop and implement risk response strategies and countermeasures, regularly evaluate the effectiveness of risk response actions, and propose improvement plans when necessary."
,necessary,"The policy outlines 5 principles (PFAST) of AI governance at HONOR Based on 5 principles of AI governance, HONOR has constructed an AI governance system architecture from data governance, model governance and service governance AI businesses should adhere to common human values and ethical principles, respect differences in users' religious beliefs and cultural traditions, and treat different social groups fairly, justly, and inclusively to prevent discrimination and bias Fairness and Justice Accountability AI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principles Security and Reliability AI businesses should operate in a robust, secure, and reliable manner, with necessary security measures to safeguard the security of user data and information services and be able to resist malicious attacksTransparency and ControlAI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principlesAccountability AI business should respect the legitimate rights and interests of users and others over data, take effective measures to control illegal and undesirable information in data, and strengthen the quality management of data training AI Data Governance AI business should establish a full-process model governance mechanism to improve model security and reliability by controlling models operation in introduction, training, optimization and online implementation AI Model Governance AI services should provide transparent and controllable services, turn on the service under users authorization, provide the user with a clear and unambiguous description of the service content, the basics of the algorithms and the personal data being processed, as well as provide a convenient method to exit and turn off the AI service AI Service GovernanceHONOR ESG Report 2023"
,necessary,"HONOR requires suppliers to comply with regulatory requirements, obtain emission permits and other necessary environmental permits, optimize the process to reduce pollutants, and maintain environmental facilities in good condition, to ensure that pollutants meet the emission standards."
,possible,"In addition to conventional product reliability testing, we innovate in the design of durability features such as drop resistance, heat dissipation, and folding, to extend the product lifespan as much as possible."
,possible,It is also possible for users to participate in online marathons through the HONOR Health.
,possible,"The competition not only provides an excellent sharing and learning platform for creators, but also makes it possible to explore music in an all-round manner."
,need,"Enterprises need to promote the development of new clean energy technologies, optimize product design, and create green products that combine user experience with environmental benefits to seize a first-mover advantage in the market."
,need,"At present, we have provided one-stop maintenance services in our service stores around the world, so that users can access high-quality maintenance service easily when they need it."
,need,"The method classifies and controls chemicals according to their hazard levels, and has identified the first batch of chemicals that need to be banned during the production process."
,need,"Love When the basic capability is built, we need to further think about how to present the features in a simple and accessible manner."
,need,"Since their launch, HONOR Magic Portal and Magic Capsule have provided users with a new way of service interaction, offering an efficient and direct pathway for users to access what they need."
,need,"To be specific, the songs need to have an appropriate style, and a delicate and impressive musical expression."
,need,"In addition to effective control of pollutants in their factories, suppliers need to supervise the environmental status of upstream factories in the supply chain, especially those involving environmental high-risk processes, such as electroplating, painting, and etching, to ensure that they operate with compliance."
,would,"Incoming calls, notifications and alarms would trigger the LED on the phone to flash."
,would,"Held at Shenzhen Airport, the global reception hall, this exhibition would witness the beauty of youth artworks with global travelers and provide the most valuable stage for young people to display their design works."
,critical,Third layer Product safety testing Implement standardized sampling inspections on mass-produced critical components to ensure that each batch meets safety and compliance requirements.
,critical,"In addition to basic social insurance, critical illness insurance, accident insurance, business travel insurance and free medical checkup, we also provide our employees and their relatives with 24 7 free one-on-one professional psychological counseling services to help employees relieve their mental stress."
,critical,"In October 2023, we invited over 100 key suppliers to the Compliant CSR Management Seminar, where we shared HONOR's compliance requirements, and CSR methods and requirements with them, and underscored a zero-tolerance stance on critical CSR issues to help suppliers improve compliance and CSR management capabilities."
,clearly,The ESG Committee clearly proposes the carbon neutrality targets and relevant requirements.
,clearly,"Through the Parental Consent Form, HONOR clearly informs parents or guardians of the information required for HONOR to provide services to their children, so as to ensure that parents or guardians can understand HONOR's personal information processing activities and enable them to have intuitive and complete controls."
,clearly,Dark Mode provides a clear displayHONOR ESG Report 2023 The magnification gesture allows users to adjust the screen by quickly zooming in on screen content when they cannot see clearly.
,clearly,"The simplified mode allows elderly users to easily and clearly see and hear, with simplified operations that enable many older users to enjoy technological benefits."
,clearly,"These policies clearly define the Company s general principles, management mechanisms, and expense standards for gift receiving, social interactions, and external donations to effectively prevent the Company s commercial bribery behavior."
,appropriate,HONOR conducts due diligence on ecosystem product vendors involved in the collection and storage of personal information to ensure that they have appropriate privacy protection capabilities.
,appropriate,"In this digital world, visually impaired users will find it incredibly difficult to use electronic products and will be unable to keep up with the rapidly evolving information environment without appropriate voice assistive technologies."
,appropriate,"To be specific, the songs need to have an appropriate style, and a delicate and impressive musical expression."
,sense,"The people with hearing impairments are very excited about these features, since these features help eliminate their sense of isolation without internet access."
,sense,"Implementing tech for good requires not only a broad sense of social responsibility to be fostered through policy support, but also upstream and downstream companies working together to improve user needs research, technology development and scenario-based application."
,sense,Such design prompts users to think about climate change and environmental issues and inspires their sense of responsibility for protecting the earth.
,sense,"The sound mix is relatively simple, bringing a sense of lightness and freedom."
,like,"Features like Screen Reader, color correction, and magnification gesture offer the visually impaired users a more accessible digital experience, bringing light to their limited sight."
,strive,"In order to prevent environmental pollution, we strive to reduce the use of single-use plastics in the packaging."
,strive,"With these efforts, we strive to efficiently facilitate employee growth."
,officially,"20 Metrics and targets In April 2023, HONOR released its first ESG report and officially launched the carbon neutrality plan."
,officially,51 HONOR officially released the MagicOS on-device large language model and developed with Qualcomm for deep debugging.
,officially,"On April 6, 2023, HONOR Magic Moments Awards, the third annual global mobile photograph competition hosted by the brand, was officially launched at the HONOR Magic5 series press conference."
,able,Enterprises that can meet consumers' demand for environmentally friendly products will be able to seize the market more quickly.
,able,"The policy outlines 5 principles (PFAST) of AI governance at HONOR Based on 5 principles of AI governance, HONOR has constructed an AI governance system architecture from data governance, model governance and service governance AI businesses should adhere to common human values and ethical principles, respect differences in users' religious beliefs and cultural traditions, and treat different social groups fairly, justly, and inclusively to prevent discrimination and bias Fairness and Justice Accountability AI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principles Security and Reliability AI businesses should operate in a robust, secure, and reliable manner, with necessary security measures to safeguard the security of user data and information services and be able to resist malicious attacksTransparency and ControlAI businesses must strictly comply with laws, regulations, ethical principles, and relevant standards and have the ability to assess, record, and self-prove compliance with the above principlesAccountability AI business should respect the legitimate rights and interests of users and others over data, take effective measures to control illegal and undesirable information in data, and strengthen the quality management of data training AI Data Governance AI business should establish a full-process model governance mechanism to improve model security and reliability by controlling models operation in introduction, training, optimization and online implementation AI Model Governance AI services should provide transparent and controllable services, turn on the service under users authorization, provide the user with a clear and unambiguous description of the service content, the basics of the algorithms and the personal data being processed, as well as provide a convenient method to exit and turn off the AI service AI Service GovernanceHONOR ESG Report 2023"
